r,l,t
500.0,695,5782.806
530.0,936,5794.411776
325.0,525,5800.817869
355.0,599,5808.501956
540.0,894,5819.616765
430.0,555,5826.135327
340.0,539,5832.556365
645.0,954,5844.379759
365.0,597,5851.209989
575.0,960,5864.044687
685.0,797,5873.55475
580.0,774,5883.225019
335.0,603,5890.905687
310.0,565,5897.553933
500.0,885,5908.528484
340.0,599,5915.316349
550.0,991,5927.428401
575.0,1007,5939.930311
600.0,906,5950.902854
680.0,984,5962.955256
450.0,758,5971.492904
735.0,1142,5985.972724
310.0,567,5993.205841
750.0,1276,6008.804422
495.0,566,6015.219901
800.0,999,6027.066987
230.0,461,6032.46388
440.0,708,6041.498039
145.0,400,6046.167633
940.0,1000,6057.935681
575.0,913,6069.704583
555.0,825,6079.483625
290.0,617,6087.409179
570.0,855,6097.188556
600.0,823,6107.738354
395.0,708,6115.874424
545.0,720,6124.807649
800.0,1005,6136.904226
505.0,852,6146.823814
365.0,594,6154.236602
415.0,597,6161.260449
475.0,674,6169.409699
600.0,939,6181.484226
330.0,554,6188.115706
800.0,1051,6200.741968
370.0,715,6209.712134
355.0,565,6216.487696
440.0,662,6224.208685
610.0,781,6233.789263
695.0,720,6242.972852
280.0,552,6249.648662
495.0,795,6259.352874
595.0,626,6267.206739
440.0,608,6274.542685
755.0,896,6285.528563
230.0,413,6290.551503
605.0,995,6302.151672
670.0,765,6311.495047
850.0,778,6320.848984
540.0,937,6332.977228
860.0,1389,6349.506342
495.0,1009,6361.783644
340.0,578,6369.381649
540.0,943,6380.7569
685.0,940,6392.159039
660.0,1015,6404.665783
450.0,684,6413.141062
395.0,607,6420.166584
715.0,941,6431.511322
555.0,1000,6443.84126
280.0,522,6450.114102
440.0,692,6459.277618
465.0,681,6467.344982
440.0,678,6475.307761
655.0,763,6484.178163
735.0,1176,6498.64546
515.0,893,6509.847618
460.0,720,6518.849013
600.0,925,6530.053818
695.0,699,6537.979859
770.0,896,6549.019053
575.0,1010,6561.356687
695.0,1164,6575.71125
435.0,728,6584.804069
885.0,1083,6597.408568
830.0,1202,6611.779202
730.0,779,6621.220356
835.0,1037,6633.962142
600.0,907,6645.160382
695.0,875,6656.09153
405.0,593,6663.460039
575.0,844,6673.297399
230.0,566,6680.654399
350.0,687,6688.814245
800.0,995,6701.217606
815.0,1220,6715.892524
700.0,810,6725.653882
470.0,776,6735.665358
585.0,804,6746.139977
310.0,594,6753.015631
480.0,787,6762.919186
455.0,869,6773.85931
700.0,747,6783.256969
540.0,853,6793.208223
400.0,632,6800.631583
905.0,1353,6817.31896
600.0,965,6828.530544
575.0,807,6839.086742
575.0,999,6851.191176
335.0,604,6858.665129
455.0,783,6868.296582
545.0,739,6877.74199
600.0,993,6889.297537
390.0,831,6899.956452
370.0,692,6907.966264
570.0,833,6918.512883
550.0,714,6926.974358
600.0,950,6938.878223
600.0,957,6950.474362
525.0,851,6961.181126
555.0,679,6969.215541
490.0,784,6978.601257
305.0,469,6983.648469
550.0,905,6994.657763
675.0,694,7003.814187
370.0,583,7010.717572
350.0,579,7018.373292
620.0,653,7026.286905
470.0,824,7036.272109
490.0,668,7044.628519
545.0,919,7055.974765
510.0,910,7067.602967
600.0,779,7077.310682
420.0,625,7084.307099
395.0,679,7092.908842
350.0,559,7099.423828
800.0,787,7109.329319
600.0,710,7118.180712
770.0,1174,7132.734875
1175.0,1385,7148.926186
805.0,743,7158.117335
575.0,935,7169.176146
390.0,574,7176.328747
605.0,792,7185.301047
745.0,844,7195.483141
1015.0,1284,7211.229559
530.0,640,7218.818604
430.0,718,7228.068648
1065.0,1293,7244.111924
545.0,797,7253.914118
490.0,651,7261.707667
575.0,938,7272.936862
585.0,739,7281.98662
435.0,649,7289.78163
550.0,809,7299.410135
500.0,843,7309.542755
580.0,813,7319.177305
375.0,595,7326.680689
990.0,1328,7342.937461
425.0,707,7351.99262
605.0,913,7362.827528
485.0,741,7371.219228
425.0,738,7380.480335
405.0,586,7388.062536
950.0,1468,7405.525322
545.0,982,7417.9771
455.0,763,7427.35194
875.0,1220,7441.844236
600.0,1096,7454.591084
345.0,606,7462.357138
575.0,728,7471.585571
590.0,648,7479.385697
480.0,882,7490.522819
525.0,942,7501.715242
800.0,1440,7519.162277
600.0,874,7529.812515
285.0,504,7536.148608
600.0,954,7547.311648
770.0,694,7556.443223
895.0,1088,7569.385425
530.0,701,7578.008589
340.0,505,7584.018723
600.0,837,7594.319363
600.0,1031,7606.864673
855.0,1485,7624.350869
800.0,973,7636.832396
610.0,938,7647.997922
650.0,710,7657.129332
675.0,1182,7671.326388
520.0,1008,7684.035877
525.0,698,7692.339206
545.0,874,7702.92165
450.0,700,7711.211978
665.0,1124,7725.155771
545.0,976,7736.487559
420.0,557,7743.715301
660.0,1176,7758.285099
500.0,742,7767.743372
600.0,888,7777.954744
600.0,992,7790.193031
610.0,867,7800.870469
395.0,605,7808.330634
555.0,797,7817.816726
525.0,818,7827.502144
525.0,998,7839.623116
755.0,837,7849.265347
465.0,783,7858.818302
950.0,1276,7874.365911
700.0,1243,7890.279943
805.0,1031,7902.888434
605.0,983,7914.228088
575.0,672,7923.055518
340.0,573,7929.729467
600.0,927,7940.573879
385.0,681,7948.905992
920.0,1543,7967.879608
850.0,1302,7984.212108
570.0,824,7993.873267
445.0,629,8001.563812
550.0,777,8011.426954
515.0,826,8020.810552
600.0,759,8030.171036
545.0,918,8041.364737
445.0,658,8049.253701
600.0,1023,8061.541358
630.0,778,8070.877046
305.0,451,8076.634794
580.0,780,8086.188553
610.0,923,8097.387419
645.0,881,8107.835167
625.0,766,8117.167003
545.0,695,8125.355466
410.0,641,8133.412128
605.0,792,8142.84938
600.0,749,8152.384327
570.0,958,8163.718473
425.0,750,8173.093851
435.0,818,8182.262991
340.0,538,8189.680694
660.0,1022,8202.163399
575.0,810,8211.744186
310.0,495,8217.840566
575.0,937,8229.180533
510.0,829,8239.052652
690.0,775,8248.475379
830.0,927,8259.812377
600.0,713,8268.568084
555.0,817,8278.505787
405.0,500,8284.694519
470.0,800,8294.190582
465.0,847,8304.838563
600.0,909,8316.193754
545.0,875,8326.820772
495.0,596,8333.195233
520.0,814,8343.779656
470.0,672,8351.864074
585.0,898,8362.769074
465.0,907,8373.675748
925.0,1082,8386.440513
575.0,803,8395.962131
575.0,819,8406.656835
545.0,1180,8420.911527
850.0,1067,8433.600296
570.0,710,8442.410488
365.0,553,8448.774587
600.0,819,8458.321868
575.0,885,8469.28646
775.0,860,8479.674481
665.0,931,8490.560289
360.0,627,8498.151609
570.0,765,8507.504035
635.0,950,8518.986029
600.0,799,8528.638658
775.0,908,8539.374787
1140.0,1643,8559.628558
545.0,691,8568.285854
405.0,561,8574.951013
545.0,646,8582.843547
545.0,651,8590.402302
425.0,773,8599.873092
520.0,736,8608.99712
710.0,1008,8620.409219
