r,l,t
475.0,698,11898.307498
475.0,692,11908.269961
410.0,549,11916.909502
440.0,517,11924.473725
335.0,626,11933.982293
885.0,1468,11954.918308
465.0,512,11962.46302
525.0,677,11972.206586
695.0,487,11979.596146
420.0,518,11987.29415
510.0,616,11996.678948
480.0,643,12006.240846
495.0,478,12013.005769
525.0,648,12022.511724
510.0,703,12033.285365
365.0,582,12041.595762
425.0,862,12054.593014
455.0,806,12066.068069
810.0,1296,12085.122157
1445.0,1730,12111.986951
480.0,649,12121.434427
480.0,656,12131.109634
510.0,754,12142.367986
685.0,836,12154.415026
475.0,655,12165.012052
545.0,890,12177.249698
585.0,686,12187.916895
465.0,518,12195.478159
295.0,488,12203.053804
455.0,625,12211.483346
1555.0,1811,12238.407245
650.0,1149,12255.20579
1030.0,1467,12277.313926
500.0,848,12289.200673
1230.0,1866,12317.522139
1150.0,1234,12335.965144
540.0,735,12346.245503
500.0,533,12353.911835
600.0,960,12368.348118
725.0,480,12375.605103
515.0,609,12384.103312
980.0,1438,12406.101812
470.0,666,12416.050957
1135.0,1502,12437.462595
1130.0,1321,12457.414847
525.0,860,12469.752806
810.0,974,12484.276119
465.0,562,12492.291124
350.0,512,12499.87939
755.0,804,12511.449881
555.0,846,12524.527863
965.0,1554,12547.751125
1295.0,1571,12570.843348
470.0,559,12579.786163
1275.0,2122,12610.876221
650.0,511,12618.467805
470.0,721,12629.663639
640.0,517,12637.482491
960.0,1437,12658.461013
1160.0,1692,12683.636301
605.0,953,12698.338665
965.0,1350,12717.812085
1145.0,1607,12742.499681
960.0,1422,12763.756801
465.0,519,12771.272587
1230.0,2143,12802.876737
810.0,908,12816.545517
445.0,607,12825.870761
1045.0,1336,12845.80915
580.0,822,12858.506195
1230.0,1691,12883.743841
1375.0,1647,12908.462107
1215.0,1362,12928.222745
1385.0,2000,12958.579126
480.0,583,12966.748676
1135.0,1653,12991.186136
585.0,839,13004.308265
585.0,888,13017.642095
525.0,587,13025.829958
530.0,792,13037.328451
575.0,887,13050.571853
465.0,576,13059.293738
440.0,708,13069.373828
490.0,753,13080.827266
680.0,668,13090.091431
610.0,515,13097.670231
790.0,1317,13117.270482
655.0,621,13126.691811
1020.0,1450,13148.486767
430.0,626,13156.834564
900.0,1307,13177.357775
910.0,733,13187.650301
910.0,1408,13208.751898
570.0,661,13218.416604
580.0,752,13229.636873
670.0,684,13240.363738
780.0,688,13250.042664
600.0,1015,13265.262203
545.0,572,13273.196373
780.0,841,13286.083246
485.0,874,13298.517821
575.0,822,13310.866082
805.0,1085,13327.044362
440.0,559,13335.522112
415.0,620,13343.985693
500.0,554,13352.989259
495.0,710,13363.240271
680.0,731,13374.082401
940.0,918,13387.722082
1200.0,1754,13413.835002
610.0,749,13424.247699
525.0,607,13433.300768
695.0,714,13444.638011
925.0,1508,13466.243875
510.0,677,13476.880619
600.0,1080,13492.818187
575.0,769,13503.71674
500.0,655,13513.332576
935.0,1495,13535.694891
915.0,1264,13554.554006
555.0,644,13564.049192
610.0,771,13575.457887
875.0,752,13585.960275
1290.0,1462,13608.117815
465.0,718,13618.274476
1045.0,1664,13643.165782
470.0,546,13651.854305
1430.0,1839,13678.78287
585.0,605,13688.088287
970.0,1182,13704.871597
890.0,1228,13722.73163
920.0,1498,13745.478355
1320.0,1581,13769.096868
560.0,688,13779.35478
1140.0,1499,13800.642278
730.0,893,13814.14118
555.0,600,13823.115213
585.0,804,13834.747933
1095.0,1493,13857.05343
555.0,836,13869.130499
545.0,671,13879.713094
700.0,544,13887.836992
495.0,781,13899.47237
490.0,678,13909.303943
600.0,979,13923.841779
630.0,1063,13939.323941
805.0,959,13953.05815
755.0,683,13963.516259
870.0,1240,13980.776639
530.0,564,13990.004544
645.0,664,13999.810579
1540.0,1574,14023.283571
465.0,581,14032.46818
575.0,965,14046.384108
410.0,513,14054.063936
1040.0,1564,14076.436228
610.0,785,14088.485003
440.0,745,14099.470181
580.0,882,14112.802918
1290.0,1540,14136.059982
1305.0,1416,14156.870284
815.0,1033,14171.540923
1285.0,1347,14191.501299
1385.0,1566,14214.564737
500.0,679,14224.571456
1640.0,1992,14253.82083
400.0,580,14262.651427
940.0,1052,14278.074004
1565.0,1881,14306.489245
