r,l,t
265.0,666,9206.951127
360.0,676,9220.154845
545.0,1086,9239.854297
345.0,593,9250.737867
460.0,767,9264.564994
495.0,649,9276.338336
800.0,854,9291.012986
785.0,1137,9312.312903
600.0,1128,9332.888975
370.0,639,9344.782385
400.0,651,9356.886127
145.0,416,9364.346703
735.0,1181,9385.487075
460.0,704,9398.564602
570.0,1027,9416.451062
420.0,680,9428.927214
695.0,971,9445.777102
280.0,532,9455.073824
445.0,654,9467.234015
415.0,732,9481.533935
310.0,568,9491.347706
285.0,468,9499.930166
490.0,746,9513.392074
545.0,819,9527.69113
475.0,559,9537.543579
365.0,534,9547.915105
570.0,864,9562.820903
575.0,938,9579.605962
380.0,655,9592.376201
640.0,811,9607.367059
425.0,703,9620.185271
890.0,1440,9645.693419
415.0,596,9656.547376
540.0,806,9670.731056
760.0,1443,9698.450118
800.0,1092,9717.579803
390.0,792,9731.535203
420.0,602,9742.462835
740.0,880,9758.294228
420.0,791,9772.84631
395.0,591,9782.864245
410.0,629,9794.056508
775.0,1253,9816.430423
525.0,891,9832.885877
475.0,585,9843.373698
355.0,647,9855.577615
760.0,1347,9879.873455
280.0,672,9891.788655
385.0,587,9901.903735
400.0,650,9913.230289
550.0,991,9931.776736
515.0,908,9948.519331
510.0,928,9964.755526
660.0,1266,9987.663884
165.0,485,9996.329312
545.0,1062,10015.948478
160.0,382,10023.09354
495.0,707,10036.062624
445.0,1113,10055.507459
300.0,445,10063.533482
645.0,903,10080.066499
545.0,768,10093.260762
770.0,625,10104.501131
365.0,530,10113.919068
315.0,506,10123.140416
340.0,727,10136.370681
370.0,637,10148.025786
640.0,974,10165.254869
305.0,482,10174.108102
355.0,614,10185.153527
345.0,521,10194.588244
305.0,628,10206.250202
545.0,1033,10224.817973
365.0,547,10234.386359
540.0,885,10250.919909
600.0,980,10267.949019
265.0,437,10276.349025
285.0,482,10284.43286
545.0,1058,10303.847054
755.0,1210,10325.040818
420.0,542,10334.529274
520.0,764,10348.928434
570.0,1010,10366.850564
525.0,696,10379.086384
440.0,770,10392.595035
500.0,926,10409.145135
435.0,675,10422.232909
605.0,654,10433.959556
485.0,738,10446.541561
545.0,687,10459.289732
560.0,854,10474.219675
385.0,716,10487.608739
620.0,578,10497.499387
470.0,882,10513.544219
415.0,622,10525.102439
545.0,638,10537.448385
365.0,620,10548.598797
575.0,939,10565.2772
410.0,693,10577.547632
405.0,644,10589.080378
325.0,695,10601.822339
570.0,1206,10622.906865
1000.0,921,10639.71656
575.0,884,10655.924017
340.0,814,10670.235177
305.0,584,10681.105633
600.0,851,10695.906762
575.0,1006,10714.187515
415.0,779,10728.013783
555.0,818,10743.529385
440.0,574,10753.574651
375.0,772,10767.224851
400.0,689,10779.239025
320.0,536,10788.512321
315.0,542,10798.926058
870.0,1282,10821.766603
445.0,880,10837.433763
230.0,447,10845.839135
770.0,988,10863.094754
700.0,707,10875.943347
530.0,815,10890.867276
400.0,653,10902.679723
400.0,622,10913.849608
455.0,839,10928.633613
440.0,697,10941.523395
645.0,867,10957.348482
355.0,736,10970.058577
465.0,788,10984.286106
385.0,789,10998.329011
520.0,791,11013.266392
255.0,707,11025.761981
570.0,907,11041.906219
575.0,929,11058.248361
515.0,848,11074.032899
500.0,804,11088.299096
150.0,365,11094.967202
380.0,548,11104.487979
570.0,917,11121.0834
570.0,799,11135.434207
335.0,574,11145.954059
165.0,486,11154.946648
310.0,567,11164.811509
595.0,675,11176.786997
685.0,906,11193.021477
430.0,755,11207.307889
720.0,934,11224.204889
310.0,512,11233.508453
435.0,724,11246.691824
495.0,980,11263.700416
535.0,849,11279.361424
435.0,605,11291.361525
415.0,624,11302.432104
425.0,672,11315.281612
310.0,501,11323.399078
450.0,771,11337.608409
555.0,897,11354.06116
290.0,447,11362.408858
355.0,684,11374.312259
520.0,965,11391.632055
285.0,579,11401.82743
490.0,774,11416.257937
600.0,979,11434.039534
550.0,972,11451.911883
440.0,725,11465.012785
410.0,858,11479.666755
490.0,684,11492.333179
490.0,767,11506.402499
395.0,868,11521.429241
505.0,591,11532.306418
305.0,499,11541.113461
320.0,482,11549.298453
670.0,871,11565.141778
395.0,537,11574.967322
575.0,861,11590.688424
485.0,857,11606.656276
170.0,285,11611.760697
455.0,858,11627.060164
405.0,615,11638.18785
775.0,839,11653.479856
555.0,930,11669.757992
960.0,1489,11696.591476
445.0,740,11709.996655
550.0,871,11725.839397
600.0,868,11740.852423
500.0,581,11751.593409
415.0,660,11763.458886
350.0,630,11775.19762
515.0,996,11793.050156
800.0,1000,11810.457311
440.0,915,11827.720397
230.0,416,11834.952223
470.0,724,11847.542326
350.0,658,11859.259696
435.0,697,11872.158221
385.0,604,11882.439242
385.0,606,11893.670452
480.0,774,11907.460867
865.0,1062,11927.411291
395.0,658,11939.420667
470.0,867,11954.998823
440.0,726,11968.023717
605.0,980,11984.98039
875.0,1265,12008.485685
370.0,616,12019.374065
515.0,806,12033.461384
460.0,538,12042.769918
600.0,877,12058.572639
900.0,1246,12082.009393
970.0,1180,12103.453198
400.0,615,12114.895382
545.0,734,12127.770015
575.0,1084,12147.326297
545.0,842,12161.588941
460.0,851,12177.355141
495.0,742,12191.047392
575.0,921,12207.404934
370.0,693,12219.578232
520.0,601,12230.56389
525.0,613,12241.882728
450.0,605,12252.223189
575.0,768,12266.741346
250.0,500,12276.029368
775.0,982,12293.632855
490.0,794,12307.640707
440.0,705,12319.956235
440.0,685,12331.880303
265.0,547,12342.141143
800.0,882,12357.98471
950.0,983,12375.485815
410.0,639,12386.744214
385.0,561,12396.523248
805.0,897,12412.479144
480.0,655,12424.269781
400.0,685,12437.56363
545.0,961,12454.968107
765.0,1204,12476.907011
475.0,714,12489.151816
540.0,851,12504.668803
550.0,809,12519.549815
520.0,807,12534.469687
575.0,989,12552.511429
465.0,710,12564.797617
545.0,1056,12583.351779
575.0,941,12601.154882
575.0,1140,12621.497936
815.0,1384,12645.781936
605.0,1046,12664.732118
495.0,654,12677.085249
465.0,866,12691.844237
440.0,679,12703.785176
720.0,1385,12728.793272
555.0,852,12743.98619
810.0,891,12760.399684
485.0,692,12773.017079
745.0,1050,12791.761552
440.0,568,12802.440994
450.0,665,12814.185516
945.0,1189,12835.274501
