r,l,t
650.0,660,5073.926354
420.0,630,5084.822454
550.0,1111,5103.698929
360.0,625,5114.482789
600.0,972,5132.398344
540.0,1019,5153.599496
155.0,536,5164.59258
380.0,666,5178.212217
690.0,910,5197.02433
540.0,833,5211.926925
605.0,970,5229.136254
345.0,535,5238.100661
475.0,688,5249.296219
315.0,549,5258.70274
345.0,552,5268.886022
405.0,580,5278.738644
330.0,573,5287.662628
455.0,712,5300.352118
610.0,966,5319.711849
530.0,937,5339.251973
410.0,631,5351.294639
605.0,1000,5371.497712
445.0,809,5386.284542
575.0,975,5404.719438
390.0,613,5415.804832
570.0,769,5430.689764
600.0,1208,5453.441578
260.0,525,5462.913302
670.0,785,5476.384939
395.0,688,5488.375391
465.0,740,5501.093095
515.0,875,5517.324318
600.0,868,5532.672925
790.0,1399,5556.59303
455.0,686,5567.654302
475.0,794,5580.919726
910.0,1066,5598.446452
540.0,1049,5617.137831
585.0,938,5633.774857
495.0,809,5646.778141
575.0,940,5662.408539
675.0,1351,5685.523064
210.0,405,5692.981908
750.0,825,5708.685979
575.0,893,5725.105024
555.0,834,5741.398743
675.0,694,5754.133369
230.0,428,5761.858662
240.0,433,5769.985344
575.0,895,5786.046847
410.0,582,5796.480696
600.0,949,5814.207555
520.0,885,5830.402201
275.0,498,5839.630573
555.0,1124,5862.833536
525.0,811,5878.828118
985.0,1395,5904.148316
505.0,702,5915.617368
545.0,850,5930.952721
520.0,786,5944.549017
485.0,754,5957.278893
525.0,726,5969.309659
605.0,864,5985.234805
600.0,1027,6006.581328
495.0,681,6020.600658
545.0,800,6036.976327
430.0,736,6050.012298
440.0,591,6061.195043
1005.0,1118,6082.694009
645.0,681,6094.88318
350.0,581,6104.790235
465.0,630,6115.913687
755.0,802,6130.005274
800.0,848,6144.987887
605.0,873,6159.81101
465.0,615,6169.894707
510.0,845,6183.548216
490.0,799,6195.705721
375.0,559,6203.766064
475.0,668,6214.028921
530.0,674,6225.197285
600.0,871,6240.87495
555.0,677,6252.624411
685.0,1131,6274.33579
840.0,961,6292.072791
655.0,820,6307.342274
555.0,729,6321.121039
685.0,1072,6341.793902
470.0,697,6355.883161
600.0,1038,6375.858151
465.0,702,6388.541659
630.0,941,6405.121685
550.0,914,6421.01913
515.0,683,6432.006449
580.0,926,6448.593198
670.0,720,6461.879457
725.0,1273,6484.147878
685.0,950,6501.03636
515.0,899,6516.768246
575.0,701,6528.52435
485.0,796,6542.103171
575.0,766,6555.180966
555.0,621,6565.020267
595.0,1059,6581.711531
485.0,850,6597.433865
475.0,816,6611.712734
490.0,778,6626.603137
395.0,664,6639.459654
800.0,898,6656.19327
600.0,1143,6678.905387
495.0,816,6694.91234
630.0,1067,6717.496034
570.0,1059,6737.573744
515.0,863,6753.425217
665.0,992,6770.476347
475.0,838,6783.668989
495.0,780,6795.769182
540.0,746,6807.346612
510.0,994,6822.313932
325.0,538,6831.199313
600.0,877,6846.209267
770.0,867,6860.319414
600.0,825,6873.727836
540.0,750,6885.689834
435.0,581,6896.124075
515.0,701,6908.788331
240.0,437,6916.337267
525.0,824,6931.019675
465.0,633,6941.929033
605.0,928,6957.785517
940.0,1014,6976.930769
265.0,540,6986.684582
485.0,777,6999.909575
670.0,1032,7016.615966
575.0,1361,7038.855081
400.0,595,7048.931583
650.0,1141,7069.531178
490.0,569,7078.779575
570.0,947,7094.141977
600.0,846,7106.688138
635.0,994,7124.740368
600.0,879,7141.391163
575.0,1069,7160.612431
545.0,839,7176.398894
560.0,645,7188.328214
570.0,752,7201.796396
605.0,1071,7218.009027
600.0,1047,7234.467892
815.0,1071,7253.835793
545.0,816,7268.714184
465.0,755,7282.793362
390.0,528,7292.278781
440.0,578,7303.571966
600.0,903,7320.547684
500.0,709,7332.074475
545.0,658,7342.795568
1020.0,1199,7362.742908
600.0,820,7377.472783
600.0,747,7393.492963
880.0,1452,7422.180691
600.0,859,7436.621715
500.0,761,7448.863905
485.0,707,7459.774348
475.0,666,7469.812987
575.0,935,7483.852723
545.0,796,7496.214555
540.0,757,7509.116296
600.0,766,7522.987801
640.0,850,7539.330393
710.0,894,7554.54397
550.0,678,7565.141375
740.0,1161,7583.840904
680.0,1293,7604.929323
920.0,1046,7622.811117
330.0,585,7632.560294
555.0,692,7644.728596
670.0,1039,7662.545827
720.0,951,7677.774298
425.0,535,7687.598751
520.0,928,7702.240399
575.0,933,7718.404401
520.0,773,7733.39276
480.0,707,7747.983064
515.0,727,7762.223998
290.0,485,7771.2777
600.0,942,7788.598463
570.0,953,7805.582271
